responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,error,absError,correct,anchor,alignment,meanError,excludedError,excludedResponseError,meanTime,excludedTime,excludedResponseTime
6.658,677b8cb08f3f0d76f3aa3867,92,73.0,53,2025-04-24 08:53:59.485,8810.0,52,near-aligned,far-anchor,2,2,2,75,21,line,92,G,1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
15.384,67bb656dc1e9bf4830163699,83,22.0,30,2025-04-24 08:53:59.727,7895.0,30,far-from-aligned,far-anchor,5,10,0,0 and 50,10,line,83,D,0.0,0.0,True,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.908,677b8cb08f3f0d76f3aa3867,92,74.0,15,2025-04-24 08:54:06.667,8811.0,19,far-from-aligned,far-anchor,6,9,1,50,40,line,92,D,-4.0,4.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
8.08,67bb656dc1e9bf4830163699,83,23.0,23,2025-04-24 08:54:15.412,7896.0,24,aligned,near-anchor,1,0,1,25,25,pie,83,E,-1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
17.439,677b8cb08f3f0d76f3aa3867,92,75.0,38,2025-04-24 08:54:16.880,8812.0,35,near-aligned,far-anchor,10,3,0,50,12,pie,92,B,3.0,3.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
13.233,67bb656dc1e9bf4830163699,83,24.0,22,2025-04-24 08:54:27.644,7897.0,21,far-from-aligned,near-anchor,4,5,1,75,59,line,83,F,1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.359,677b8cb08f3f0d76f3aa3867,92,76.0,25,2025-04-24 08:54:34.692,8813.0,26,near-aligned,near-anchor,1,3,1,50,53,pie,92,B,-1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
5.55,67bb656dc1e9bf4830163699,83,25.0,22,2025-04-24 08:54:41.159,7898.0,20,near-aligned,far-anchor,5,4,0,25,21,pie,83,E,2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.682,677b8cb08f3f0d76f3aa3867,92,77.0,35,2025-04-24 08:54:43.414,8814.0,34,far-from-aligned,far-anchor,9,5,1,50,11,pie,92,G,1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
6.532,677b8cb08f3f0d76f3aa3867,92,78.0,20,2025-04-24 08:54:52.387,8815.0,18,aligned,far-anchor,7,0,2,100,82,pie,92,G,2.0,2.0,False,non-anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
13.016,67bb656dc1e9bf4830163699,83,26.0,19,2025-04-24 08:54:46.980,7899.0,15,near-aligned,far-anchor,10,1,0,0,1,line,83,G,4.0,4.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
11.098,677b8cb08f3f0d76f3aa3867,92,79.0,50,2025-04-24 08:54:59.291,8816.0,53,far-from-aligned,far-anchor,3,7,2,100,40,line,92,G,-3.0,3.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
7.904,677b8cb08f3f0d76f3aa3867,92,80.0,21,2025-04-24 08:55:10.740,8817.0,25,near-aligned,anchor,0,4,0,75 and 100,71,pie,92,C,-4.0,4.0,False,anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
17.635,67bb656dc1e9bf4830163699,83,27.0,35,2025-04-24 08:55:01.260,7900.0,36,near-aligned,far-anchor,11,4,1,25,21,line,83,A,-1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.09,67bb656dc1e9bf4830163699,83,28.0,47,2025-04-24 08:55:19.166,7901.0,48,near-aligned,near-anchor,2,2,2,50,48,line,83,G,-1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
11.16,677b8cb08f3f0d76f3aa3867,92,81.0,52,2025-04-24 08:55:18.894,8818.0,53,near-aligned,far-anchor,3,3,2,100,44,line,92,F,-1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
8.085,677b8cb08f3f0d76f3aa3867,92,82.0,25,2025-04-24 08:55:30.468,8819.0,25,near-aligned,anchor,0,4,0,25 and 50,21,line,92,E,0.0,0.0,True,anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
13.981,67bb656dc1e9bf4830163699,83,29.0,44,2025-04-24 08:55:28.718,7902.0,46,near-aligned,near-anchor,4,2,1,50 and 100,52,pie,83,C,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.505,67bb656dc1e9bf4830163699,83,30.0,15,2025-04-24 08:55:42.980,7903.0,19,aligned,far-anchor,6,0,1,100,81,line,83,G,-4.0,4.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
16.588,677b8cb08f3f0d76f3aa3867,92,83.0,53,2025-04-24 08:55:39.179,8820.0,53,aligned,far-anchor,3,0,2,0,0,line,92,C,0.0,0.0,True,non-anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
7.848,677b8cb08f3f0d76f3aa3867,92,84.0,30,2025-04-24 08:55:58.555,8821.0,27,aligned,near-anchor,2,0,2,50,23,line,92,G,3.0,3.0,False,non-anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
11.33,67bb656dc1e9bf4830163699,83,32.0,52,2025-04-24 08:56:01.567,7905.0,51,aligned,far-anchor,1,0,1,100,49,pie,83,F,1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.153,677b8cb08f3f0d76f3aa3867,92,85.0,50,2025-04-24 08:56:06.772,8822.0,52,far-from-aligned,far-anchor,2,6,2,100,42,pie,92,C,-2.0,2.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
5.757,677b8cb08f3f0d76f3aa3867,92,86.0,15,2025-04-24 08:56:14.346,8823.0,17,aligned,far-anchor,8,0,2,50,33,pie,92,D,-2.0,2.0,False,non-anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
10.142,677b8cb08f3f0d76f3aa3867,92,87.0,50,2025-04-24 08:56:20.378,8824.0,52,near-aligned,far-anchor,2,3,2,25,28,line,92,A,-2.0,2.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
6.7,677b8cb08f3f0d76f3aa3867,92,88.0,17,2025-04-24 08:56:32.777,8825.0,24,near-aligned,near-anchor,1,3,1,25,22,line,92,G,-7.0,7.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
12.161,677b8cb08f3f0d76f3aa3867,92,89.0,23,2025-04-24 08:56:39.733,8826.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,92,B,-2.0,2.0,False,anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
7.966,677b8cb08f3f0d76f3aa3867,92,90.0,24,2025-04-24 08:56:52.220,8827.0,29,aligned,near-anchor,4,0,1,0,0,line,92,B,-5.0,5.0,False,non-anchor,aligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
5.567,677b8cb08f3f0d76f3aa3867,92,91.0,15,2025-04-24 08:57:00.446,8828.0,15,near-aligned,far-anchor,10,1,0,0,1,pie,92,B,0.0,0.0,True,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
9.11,67bb656dc1e9bf4830163699,83,34.0,42,2025-04-24 08:57:00.657,7907.0,43,aligned,far-anchor,7,0,2,50,7,line,83,E,-1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.634,677b8cb08f3f0d76f3aa3867,92,92.0,45,2025-04-24 08:57:06.269,8829.0,46,far-from-aligned,near-anchor,4,6,1,50,44,pie,92,A,-1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
7.266,67bb656dc1e9bf4830163699,83,35.0,25,2025-04-24 08:57:10.026,7908.0,26,far-from-aligned,near-anchor,1,10,1,25,35,pie,83,C,-1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.174,677b8cb08f3f0d76f3aa3867,92,93.0,35,2025-04-24 08:57:14.161,8830.0,38,near-aligned,far-anchor,12,3,2,75,34,pie,92,F,-3.0,3.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
4.871,67bb656dc1e9bf4830163699,83,36.0,25,2025-04-24 08:57:19.592,7909.0,28,near-aligned,near-anchor,3,3,2,25,28,pie,83,G,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.577,677b8cb08f3f0d76f3aa3867,92,94.0,20,2025-04-24 08:57:20.586,8831.0,21,near-aligned,near-anchor,4,1,1,50,49,pie,92,C,-1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
6.189,67bb656dc1e9bf4830163699,83,37.0,40,2025-04-24 08:57:25.120,7910.0,42,far-from-aligned,far-anchor,8,6,2,50,14,line,83,E,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.941,677b8cb08f3f0d76f3aa3867,92,95.0,15,2025-04-24 08:57:26.494,8832.0,16,near-aligned,far-anchor,9,1,1,0,1,line,92,E,-1.0,1.0,False,non-anchor,unaligned,3.6666666666666665,included,includedResponse,9.291552083333334,included,includedResponse
7.308,67bb656dc1e9bf4830163699,83,38.0,50,2025-04-24 08:57:31.574,7911.0,49,near-aligned,near-anchor,1,3,1,25,22,line,83,C,1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.781,67bb656dc1e9bf4830163699,83,39.0,40,2025-04-24 08:57:39.155,7912.0,43,near-aligned,far-anchor,7,1,2,75,31,line,83,A,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.987,67bb656dc1e9bf4830163699,83,40.0,35,2025-04-24 08:57:47.245,7913.0,30,near-aligned,far-anchor,5,4,0,100,66,pie,83,A,5.0,5.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
12.558,67bb656dc1e9bf4830163699,83,41.0,40,2025-04-24 08:57:54.522,7914.0,40,far-from-aligned,far-anchor,10,6,0,25,19,pie,83,B,0.0,0.0,True,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
11.342,67bb656dc1e9bf4830163699,83,42.0,23,2025-04-24 08:58:07.431,7915.0,23,aligned,near-anchor,2,0,2,50,27,line,83,E,0.0,0.0,True,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.989,67bb656dc1e9bf4830163699,83,43.0,25,2025-04-24 08:58:19.088,7916.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,83,G,0.0,0.0,True,anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.983,67bb656dc1e9bf4830163699,83,44.0,25,2025-04-24 08:58:26.367,7917.0,28,far-from-aligned,near-anchor,3,8,2,25,33,pie,83,E,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.913,67bb656dc1e9bf4830163699,83,45.0,30,2025-04-24 08:58:32.628,7918.0,29,far-from-aligned,near-anchor,4,9,1,100,62,line,83,G,1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.496,67bb656dc1e9bf4830163699,83,46.0,50,2025-04-24 08:58:41.944,7919.0,50,near-aligned,anchor,0,4,0,25 and 75,21,pie,83,G,0.0,0.0,True,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
12.135,67bb656dc1e9bf4830163699,83,47.0,33,2025-04-24 08:58:47.768,7920.0,32,aligned,far-anchor,7,0,2,50,50,pie,83,E,1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.649,67bb656dc1e9bf4830163699,83,48.0,38,2025-04-24 08:59:01.969,7921.0,38,aligned,far-anchor,12,0,2,100,62,pie,83,A,0.0,0.0,True,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
4.668,67bb656dc1e9bf4830163699,83,49.0,50,2025-04-24 08:59:11.932,7922.0,50,aligned,anchor,0,0,0,50 and 100,50,line,83,B,0.0,0.0,True,anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
10.238,67bb656dc1e9bf4830163699,83,50.0,45,2025-04-24 08:59:16.947,7923.0,48,far-from-aligned,near-anchor,2,6,2,50,8,pie,83,F,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
12.546,67bb656dc1e9bf4830163699,83,51.0,30,2025-04-24 08:59:27.517,7924.0,25,far-from-aligned,anchor,0,8,0,25 and 50,17,line,83,F,5.0,5.0,False,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.02,67bb656dc1e9bf4830163699,83,52.0,40,2025-04-24 08:59:40.340,7925.0,47,aligned,near-anchor,3,0,2,25,25,line,83,C,-7.0,7.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.318,67bb656dc1e9bf4830163699,83,53.0,27,2025-04-24 08:59:49.731,7926.0,29,near-aligned,near-anchor,4,2,1,50,19,line,83,D,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.888,67bb656dc1e9bf4830163699,83,54.0,42,2025-04-24 08:59:58.333,7927.0,40,near-aligned,far-anchor,10,4,0,100,56,line,83,E,2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
13.861,67bb656dc1e9bf4830163699,83,55.0,43,2025-04-24 09:00:07.536,7928.0,46,far-from-aligned,near-anchor,4,10,1,75,39,pie,83,G,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.793,67bb656dc1e9bf4830163699,83,56.0,35,2025-04-24 09:00:22.001,7929.0,37,aligned,far-anchor,12,0,2,25,25,pie,83,D,-2.0,2.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
16.739,67bb656dc1e9bf4830163699,83,57.0,40,2025-04-24 09:00:29.153,7930.0,43,aligned,far-anchor,7,0,2,75,32,line,83,D,-3.0,3.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.43,67bb656dc1e9bf4830163699,83,58.0,50,2025-04-24 09:00:46.196,7931.0,50,far-from-aligned,anchor,0,11,0,0 and 50,11,pie,83,F,0.0,0.0,True,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.936,67bb656dc1e9bf4830163699,83,59.0,25,2025-04-24 09:00:54.980,7932.0,25,near-aligned,anchor,0,3,0,50 and 75,47,line,83,F,0.0,0.0,True,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.773,67bb656dc1e9bf4830163699,83,60.0,35,2025-04-24 09:01:08.035,7933.0,36,aligned,far-anchor,11,0,1,25,25,pie,83,B,-1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
10.5,67bb656dc1e9bf4830163699,83,61.0,20,2025-04-24 09:01:15.135,7934.0,22,near-aligned,near-anchor,3,3,2,25,22,pie,83,B,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.885,67bb656dc1e9bf4830163699,83,62.0,20,2025-04-24 09:01:25.924,7935.0,16,near-aligned,far-anchor,9,4,1,75,55,line,83,D,4.0,4.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
11.51,67bb656dc1e9bf4830163699,83,63.0,25,2025-04-24 09:01:34.092,7936.0,25,far-from-aligned,anchor,0,10,0,25 and 50,15,line,83,B,0.0,0.0,True,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.336,67bb656dc1e9bf4830163699,83,64.0,48,2025-04-24 09:01:45.877,7937.0,52,far-from-aligned,far-anchor,2,10,2,0,10,line,83,C,-4.0,4.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.407,67bb656dc1e9bf4830163699,83,65.0,25,2025-04-24 09:01:53.523,7938.0,27,far-from-aligned,near-anchor,2,9,2,25,34,pie,83,F,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
17.268,67bb656dc1e9bf4830163699,83,66.0,20,2025-04-24 09:01:59.273,7939.0,21,far-from-aligned,near-anchor,4,7,1,25,11,line,83,B,-1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.19,67bb656dc1e9bf4830163699,83,67.0,26,2025-04-24 09:02:16.890,7940.0,26,aligned,near-anchor,1,0,1,100,74,line,83,C,0.0,0.0,True,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.051,67bb656dc1e9bf4830163699,83,68.0,51,2025-04-24 09:02:26.398,7941.0,51,near-aligned,far-anchor,1,1,1,0,1,line,83,F,0.0,0.0,True,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.567,67bb656dc1e9bf4830163699,83,69.0,50,2025-04-24 09:02:33.737,7942.0,52,far-from-aligned,far-anchor,2,11,2,100,37,line,83,D,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.971,67bb656dc1e9bf4830163699,83,70.0,23,2025-04-24 09:02:40.630,7943.0,25,near-aligned,anchor,0,1,0,25 and 50,24,pie,83,A,-2.0,2.0,False,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.315,67bb656dc1e9bf4830163699,83,71.0,24,2025-04-24 09:02:46.872,7944.0,22,near-aligned,near-anchor,3,1,2,0,1,pie,83,G,2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.27,67bb656dc1e9bf4830163699,83,72.0,23,2025-04-24 09:02:54.799,7945.0,24,aligned,near-anchor,1,0,1,100,76,pie,83,E,-1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
19.06,67bb656dc1e9bf4830163699,83,73.0,35,2025-04-24 09:03:00.339,7946.0,38,aligned,far-anchor,12,0,2,75,37,line,83,G,-3.0,3.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
18.388,67bb656dc1e9bf4830163699,83,74.0,12,2025-04-24 09:03:19.659,7947.0,15,near-aligned,far-anchor,10,3,0,50,47,line,83,F,-3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
6.969,67bb656dc1e9bf4830163699,83,75.0,20,2025-04-24 09:03:38.326,7948.0,17,far-from-aligned,far-anchor,8,5,2,50,38,pie,83,C,3.0,3.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
12.197,67bb656dc1e9bf4830163699,83,76.0,50,2025-04-24 09:03:45.570,7949.0,50,near-aligned,anchor,0,3,0,25 and 75,22,line,83,C,0.0,0.0,True,anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.232,67bb656dc1e9bf4830163699,83,77.0,15,2025-04-24 09:03:58.042,7950.0,19,far-from-aligned,far-anchor,6,5,1,50,45,line,83,C,-4.0,4.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
8.511,67bb656dc1e9bf4830163699,83,78.0,20,2025-04-24 09:04:06.551,7951.0,21,aligned,near-anchor,4,0,1,25,4,pie,83,D,-1.0,1.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
9.524,67bb656dc1e9bf4830163699,83,79.0,20,2025-04-24 09:04:15.330,7952.0,22,aligned,near-anchor,3,0,2,100,78,line,83,E,-2.0,2.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
5.035,67bb656dc1e9bf4830163699,83,80.0,45,2025-04-24 09:04:25.113,7953.0,47,aligned,near-anchor,3,0,2,50,50,pie,83,D,-2.0,2.0,False,non-anchor,aligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
7.479,67bb656dc1e9bf4830163699,83,81.0,48,2025-04-24 09:04:30.413,7954.0,49,near-aligned,near-anchor,1,1,1,25,24,line,83,A,-1.0,1.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
4.642,67bb656dc1e9bf4830163699,83,82.0,15,2025-04-24 09:04:38.158,7955.0,17,near-aligned,far-anchor,8,1,2,25,24,pie,83,A,-2.0,2.0,False,non-anchor,unaligned,2.6145833333333335,included,includedResponse,12.539854166666666,included,includedResponse
