selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,selectedLabel,G,E,F,B,C,D,A,G_ind,E_ind,F_ind,B_ind,C_ind,D_ind,A_ind,UID
23,far-align,near-anchor,2,8,2,25,10,pie,D,4,19,10,22,14,23,8,2,5,0,3,6,1,4,57
20,far-align,far-anchor,5,5,0,25,10,line,A,8,14,10,16,23,9,20,4,5,0,6,3,2,1,57
21,far-align,near-anchor,4,8,1,50,37,pie,D,8,22,10,14,10,21,15,1,4,5,0,6,3,2,57
50,far-align,anchor,0,9,0,25 and 75,16,pie,A,8,15,3,8,2,14,50,0,3,4,1,6,5,2,57
23,far-align,near-anchor,2,11,2,50,38,line,F,9,13,23,16,10,15,14,5,0,3,6,2,1,4,57
40,aligned,far-anchor,10,0,0,50,10,line,E,7,40,14,2,10,8,19,5,1,3,2,0,6,4,57
27,near-align,near-anchor,2,4,2,25,29,line,C,9,9,11,18,27,22,4,6,4,0,1,2,3,5,57
23,near-align,near-anchor,2,1,2,75,74,line,B,4,31,20,23,3,16,3,2,1,3,5,4,0,6,57
22,near-align,near-anchor,3,2,2,25,5,pie,E,12,22,20,12,15,14,5,5,1,4,3,2,6,0,57
25,aligned,anchor,0,0,0,50 and 75,50,line,C,4,10,8,12,25,24,17,2,1,6,3,4,0,5,57
25,far-align,anchor,0,10,0,75 and 100,65,line,C,27,17,4,8,25,9,10,1,0,3,4,5,2,6,57
35,far-align,far-anchor,10,5,0,0,5,line,F,18,5,35,26,8,5,3,5,0,1,4,2,6,3,57
25,near-align,anchor,0,3,0,50 and 75,47,pie,B,27,16,11,25,3,1,17,6,0,2,4,1,5,3,57
52,near-align,far-anchor,2,4,2,0,4,line,E,7,52,3,4,13,3,18,3,1,4,0,6,5,2,57
29,far-align,near-anchor,4,7,1,0,7,line,D,14,14,6,7,15,29,15,3,5,2,0,4,1,6,57
38,near-align,far-anchor,12,2,2,50,10,line,C,16,10,17,9,38,3,7,5,0,6,4,1,2,3,57
48,far-align,near-anchor,2,7,2,75,34,line,E,18,48,9,8,4,10,3,1,4,3,5,0,6,2,57
33,near-align,far-anchor,8,3,2,25,22,pie,B,17,12,6,33,11,11,10,3,0,6,2,5,4,1,57
18,far-align,far-anchor,7,5,2,75,62,pie,E,23,18,8,22,20,6,3,3,5,2,4,6,0,1,57
15,near-align,far-anchor,10,3,0,50,32,pie,E,2,15,5,19,26,27,6,4,2,6,3,1,5,0,57
27,far-align,near-anchor,2,8,2,100,65,pie,F,8,16,27,2,18,23,6,6,1,5,2,0,3,4,57
46,near-align,near-anchor,4,3,1,50,47,line,G,46,9,7,12,1,14,11,5,3,6,0,2,1,4,57
29,near-align,near-anchor,4,2,1,50,52,pie,E,4,29,3,13,6,29,16,0,4,1,6,5,2,3,57
45,near-align,far-anchor,5,3,0,50,8,pie,D,8,24,3,3,7,45,10,0,3,6,5,2,1,4,57
28,aligned,near-anchor,3,0,2,0,0,pie,E,5,28,19,9,5,20,14,4,0,5,1,3,6,2,57
24,far-align,near-anchor,1,11,1,75,62,pie,A,9,7,23,15,14,8,24,0,2,4,3,6,1,5,57
50,near-align,anchor,0,1,0,25 and 75,24,line,B,5,7,13,50,5,8,12,1,0,5,3,6,4,2,57
53,far-align,far-anchor,3,6,2,0,6,pie,B,12,12,6,53,9,1,7,6,5,0,1,2,4,3,57
47,aligned,near-anchor,3,0,2,25,25,pie,F,12,5,47,3,18,8,7,2,0,3,5,6,1,4,57
32,aligned,far-anchor,7,0,2,100,68,line,E,10,32,14,2,17,19,6,5,6,1,0,2,3,4,57
21,near-align,near-anchor,4,1,1,50,28,pie,C,11,25,18,3,21,14,8,4,1,5,0,2,3,6,57
34,near-align,far-anchor,9,3,1,50,47,line,G,34,18,17,9,13,8,1,4,5,2,3,0,1,6,57
53,near-align,far-anchor,3,4,2,25,29,pie,C,9,2,16,16,53,1,3,1,6,5,2,4,0,3,57
48,far-align,near-anchor,2,6,2,25,19,line,F,5,9,48,7,15,10,6,4,0,2,6,5,1,3,57
33,aligned,far-anchor,8,0,2,75,42,pie,D,9,11,14,12,12,33,9,2,5,6,0,3,4,1,57
30,far-align,far-anchor,5,5,0,0,5,pie,A,14,15,19,5,6,11,30,2,3,6,0,5,4,1,57
20,near-align,far-anchor,5,2,0,75,73,pie,E,34,20,2,7,17,5,15,3,5,0,6,2,1,4,57
42,far-align,far-anchor,8,5,2,50,45,line,C,5,14,5,8,42,13,13,1,4,3,0,5,2,6,57
38,near-align,far-anchor,12,3,2,50,9,line,F,16,9,38,13,11,6,7,6,0,1,2,3,4,5,57
51,far-align,far-anchor,1,5,1,0,5,line,E,10,51,12,13,5,3,6,5,1,2,6,0,4,3,57
30,far-align,far-anchor,5,7,0,75,38,line,C,14,5,8,17,30,13,13,5,6,1,0,3,2,4,57
51,far-align,far-anchor,1,11,1,100,38,line,B,9,10,9,51,11,4,6,4,0,3,5,6,1,2,57
23,near-align,near-anchor,2,3,2,75,72,pie,G,23,10,5,18,18,19,7,5,1,6,2,3,4,0,58
46,far-align,near-anchor,4,7,1,50,11,pie,A,12,4,16,11,9,2,46,2,5,3,0,4,6,1,58
50,far-align,anchor,0,9,0,50 and 100,41,pie,C,9,9,3,10,50,8,11,6,2,1,4,5,0,3,58
25,aligned,anchor,0,0,0,75 and 100,75,line,G,25,5,18,22,13,14,3,6,0,4,1,2,3,5,58
24,far-align,near-anchor,1,8,1,25,9,pie,B,18,9,4,24,15,11,19,5,0,6,1,4,2,3,58
54,far-align,far-anchor,4,5,1,75,16,pie,E,4,54,15,7,13,3,4,3,2,4,6,0,1,5,58
19,near-align,far-anchor,6,3,1,50,34,line,C,9,15,11,14,19,10,22,0,1,6,4,3,2,5,58
46,far-align,near-anchor,4,6,1,75,35,line,C,7,10,15,5,46,5,12,5,1,3,0,4,2,6,58
21,far-align,near-anchor,4,5,1,75,70,line,F,30,9,21,11,13,6,10,0,6,5,4,3,1,2,58
51,far-align,far-anchor,1,5,1,100,44,line,B,9,5,2,51,9,12,12,4,6,1,5,0,3,2,58
26,far-align,near-anchor,1,10,1,25,35,pie,C,12,20,15,10,26,9,8,0,4,1,5,3,6,2,58
26,aligned,near-anchor,1,0,1,25,25,pie,F,21,4,26,4,13,23,9,0,6,2,1,4,3,5,58
47,near-align,near-anchor,3,3,2,75,31,line,C,16,3,5,14,47,8,7,2,3,0,6,4,5,1,58
52,aligned,far-anchor,2,0,2,25,25,line,E,16,52,3,14,2,7,6,2,3,0,6,4,5,1,58
54,near-align,far-anchor,4,4,1,100,42,pie,E,20,54,4,8,7,3,4,0,5,6,1,4,3,2,58
54,near-align,far-anchor,4,2,1,100,44,pie,A,10,4,19,8,2,3,54,0,2,1,3,6,4,5,58
42,aligned,far-anchor,8,0,2,0,0,line,A,7,3,12,6,24,6,42,4,1,3,5,6,2,0,58
32,far-align,far-anchor,7,6,2,50,56,pie,B,12,4,26,32,2,10,14,6,3,2,5,0,1,4,58
26,near-align,near-anchor,1,3,1,50,21,pie,E,8,26,20,14,9,13,10,1,2,4,3,5,0,6,58
48,aligned,near-anchor,2,0,2,50,50,pie,B,18,9,8,48,2,10,5,2,4,3,5,6,0,1,58
25,near-align,anchor,0,2,0,50 and 75,48,line,F,15,17,25,20,12,10,1,6,2,4,3,5,0,1,58
38,near-align,far-anchor,12,4,2,50,8,pie,E,21,38,16,2,1,8,14,4,1,6,3,2,0,5,58
23,far-align,near-anchor,2,10,2,75,62,line,C,12,20,7,16,23,15,7,3,1,2,0,5,6,4,58
27,far-align,near-anchor,2,8,2,75,40,pie,F,9,10,27,13,17,11,13,5,2,3,0,1,6,4,58
37,far-align,far-anchor,12,6,2,50 and 75,44,line,F,2,10,37,17,14,2,18,5,0,4,6,2,3,1,58
30,far-align,far-anchor,5,9,0,50,59,line,B,7,4,11,30,12,10,26,1,0,6,5,3,2,4,58
30,far-align,far-anchor,5,9,0,0,9,line,G,30,18,5,9,14,9,15,1,2,5,6,4,0,3,58
35,aligned,far-anchor,10,0,0,50,15,pie,F,13,15,35,9,16,7,5,4,0,1,6,5,2,3,58
25,far-align,anchor,0,11,0,75 and 100,64,pie,C,14,15,24,3,25,8,11,0,4,1,3,5,2,6,58
15,far-align,far-anchor,10,5,0,75,70,line,G,15,10,22,20,15,4,14,5,4,2,0,6,1,3,58
17,far-align,far-anchor,8,5,2,50,45,pie,A,10,18,15,17,13,10,17,6,0,5,2,4,1,3,58
38,near-align,far-anchor,12,1,2,25,24,line,C,9,6,13,12,38,11,11,5,4,1,6,2,0,3,58
52,far-align,far-anchor,2,5,2,100,43,line,E,8,52,5,10,19,3,3,3,5,6,0,1,4,2,58
55,near-align,far-anchor,5,2,0,100,43,pie,E,2,55,2,15,9,2,15,2,5,1,4,0,6,3,58
49,near-align,near-anchor,1,2,1,75,28,pie,C,5,7,10,10,49,8,11,4,2,0,6,3,5,1,58
45,near-align,far-anchor,5,4,0,75,34,line,G,45,13,5,12,2,14,9,4,0,1,5,2,3,6,58
27,near-align,near-anchor,2,3,2,100,70,line,F,15,3,27,20,14,15,6,1,6,5,4,2,3,0,58
44,aligned,far-anchor,6,0,1,50,50,pie,D,6,1,21,12,4,44,12,6,0,3,1,2,5,4,58
49,near-align,near-anchor,1,1,1,50,49,pie,A,10,6,14,2,16,3,49,0,3,2,6,4,1,5,58
22,near-align,near-anchor,3,2,2,50,30,pie,C,8,8,24,8,22,8,22,0,4,6,3,2,5,1,58
35,aligned,far-anchor,10,0,0,0,0,line,C,20,5,10,16,35,8,6,3,6,2,5,0,4,1,58
51,near-align,far-anchor,1,2,1,75,22,pie,G,51,2,4,4,7,21,11,3,6,1,5,0,4,2,58
21,near-align,near-anchor,4,2,1,75,56,line,D,11,25,15,16,7,21,5,3,0,2,5,6,4,1,58
52,far-align,far-anchor,2,11,2,75,12,pie,E,6,52,9,5,6,16,6,0,2,5,6,1,4,3,58
28,near-align,near-anchor,3,4,2,25,29,line,G,28,12,4,6,17,19,14,2,1,3,6,0,4,5,58
29,aligned,near-anchor,4,0,1,50,21,pie,B,5,6,19,29,15,10,16,4,1,5,2,0,6,3,58
37,far-align,far-anchor,12,6,2,75,32,pie,C,14,4,13,14,37,14,4,0,4,6,5,3,2,1,58
27,far-align,near-anchor,2,6,2,100,67,pie,C,13,13,20,6,27,8,13,3,4,1,6,5,2,0,58
50,aligned,anchor,0,0,0,0 and 50,0,pie,G,50,8,15,4,4,14,5,0,6,2,4,5,1,3,58
23,aligned,near-anchor,2,0,2,25,25,line,C,11,10,12,21,23,15,8,3,0,6,4,2,1,5,58
16,aligned,far-anchor,9,0,1,100,84,pie,C,9,39,6,5,16,8,17,1,0,2,4,6,3,5,58
27,far-align,near-anchor,2,6,2,100,67,line,F,9,10,27,12,6,14,22,4,2,5,3,6,0,1,58
19,far-align,far-anchor,6,5,1,75,61,pie,A,5,5,20,5,18,28,19,3,4,6,2,0,1,5,58
18,near-align,far-anchor,7,3,2,50,47,pie,B,18,6,5,18,28,11,14,5,4,2,3,1,6,0,58
20,aligned,far-anchor,5,0,0,25,25,line,A,7,7,10,5,33,18,20,0,4,5,3,6,1,2,58
18,near-align,far-anchor,7,1,2,75,74,line,E,8,18,16,2,22,21,13,6,5,4,0,3,1,2,58
27,near-align,near-anchor,2,3,2,50,53,line,E,14,27,8,12,20,12,7,3,4,6,2,0,5,1,58
51,far-align,far-anchor,1,7,1,0,7,pie,B,6,8,12,51,3,7,13,5,2,4,1,3,0,6,58
15,near-align,far-anchor,10,2,0,50,48,pie,E,14,15,16,18,3,18,16,2,3,5,0,4,6,1,58
21,far-align,near-anchor,4,6,1,25,10,line,C,3,2,5,23,21,36,10,3,4,2,6,1,5,0,58
50,aligned,anchor,0,0,0,25 and 75,25,line,F,4,20,50,2,1,17,6,0,1,3,5,2,6,4,58
40,aligned,far-anchor,10,0,0,50,50,pie,E,10,40,10,7,5,15,13,2,5,6,0,4,3,1,58
17,near-align,far-anchor,8,4,2,75,71,pie,A,12,14,15,20,8,14,17,6,2,4,0,1,3,5,58
15,aligned,far-anchor,10,0,0,50,50,pie,B,3,18,8,15,9,30,17,0,6,1,4,2,3,5,58
50,far-align,anchor,0,9,0,50 and 100,41,line,F,7,13,50,2,14,5,9,2,0,5,3,1,4,6,58
30,far-align,far-anchor,5,6,0,0,6,line,F,12,19,30,7,6,13,13,3,6,1,5,0,2,4,58
25,far-align,anchor,0,6,0,25 and 50,19,line,C,25,6,15,5,25,10,14,6,4,3,0,2,5,1,58
15,near-align,far-anchor,10,1,0,0,1,line,D,15,16,17,26,1,15,10,6,4,3,5,0,1,2,58
41,aligned,far-anchor,9,0,1,25,25,pie,G,41,12,17,3,1,19,7,3,5,2,6,1,4,0,58
46,aligned,near-anchor,4,0,1,0,0,pie,F,12,19,46,5,8,1,9,6,1,0,3,2,4,5,58
18,near-align,far-anchor,7,1,2,50,31,line,E,7,18,22,9,8,23,13,6,2,0,1,3,5,4,58
33,aligned,far-anchor,8,0,2,25,25,line,F,4,29,33,21,6,4,3,5,4,2,0,6,1,3,58
30,far-align,far-anchor,5,5,0,50,15,pie,D,6,9,6,18,15,30,16,4,2,5,3,0,1,6,58
18,near-align,far-anchor,7,3,2,75,54,line,C,29,13,11,10,18,2,17,0,3,6,2,4,1,5,58
47,aligned,near-anchor,3,0,2,0,0,line,F,16,7,47,6,9,3,12,3,5,0,2,6,1,4,58
46,far-align,near-anchor,4,8,1,25,17,line,C,15,8,6,10,46,2,13,1,5,3,4,2,0,6,58
25,near-align,anchor,0,3,0,75 and 100,72,pie,C,3,22,25,12,25,7,6,6,3,1,0,5,2,4,58
25,aligned,anchor,0,0,0,25 and 50,25,pie,E,11,25,15,9,16,15,9,3,2,6,1,0,5,4,58
36,near-align,far-anchor,11,4,1,100,60,pie,F,13,7,36,6,10,24,4,2,4,5,3,1,0,6,58
39,far-align,far-anchor,11,6,1,75,42,line,A,17,4,2,15,10,13,39,0,5,3,6,1,2,4,58
50,near-align,anchor,0,4,0,25 and 75,21,line,E,11,50,6,4,11,5,13,6,3,1,0,2,4,5,58
24,near-align,near-anchor,1,1,1,25,24,line,F,11,26,24,13,12,4,10,0,3,2,1,6,5,4,58
53,near-align,far-anchor,3,1,2,0,1,line,F,14,11,53,1,5,11,5,2,3,1,0,5,6,4,58
43,far-align,far-anchor,7,6,2,75,38,line,B,13,9,10,43,6,10,9,3,5,6,4,1,0,2,58
22,far-align,near-anchor,3,10,2,50,40,pie,F,22,8,22,29,8,4,7,6,5,3,1,4,2,0,58
33,aligned,far-anchor,8,0,2,50,50,line,F,11,8,33,9,15,16,8,3,6,4,5,2,0,1,58
36,near-align,far-anchor,11,2,1,100,62,line,F,19,2,36,9,14,16,4,4,6,5,2,3,0,1,58
50,near-align,anchor,0,4,0,50 and 100,46,pie,F,15,1,50,9,8,13,4,2,4,5,1,3,0,6,58
26,aligned,near-anchor,1,0,1,75,49,line,F,12,9,26,16,20,13,4,6,0,4,2,1,5,3,58
28,aligned,near-anchor,3,0,2,75,47,line,E,5,28,14,15,10,15,13,2,4,1,5,6,3,0,58
22,aligned,near-anchor,3,0,2,75,75,line,G,22,29,12,12,12,3,10,5,2,0,4,3,6,1,58
21,far-align,near-anchor,4,5,1,50,45,pie,C,1,9,20,23,21,13,13,6,0,5,2,3,1,4,58
21,near-align,near-anchor,4,2,1,75,56,pie,E,10,21,17,4,19,4,25,1,4,2,5,6,3,0,58
19,far-align,far-anchor,6,5,1,25,20,pie,C,8,6,18,22,19,7,20,5,3,4,6,1,2,0,58
24,far-align,near-anchor,1,7,1,75,58,line,B,10,24,17,24,18,5,2,3,0,2,5,6,1,4,58
47,aligned,near-anchor,3,0,2,75,28,pie,B,4,8,12,47,12,9,8,2,5,1,3,0,4,6,58
32,aligned,far-anchor,7,0,2,100,68,pie,E,16,32,22,7,2,16,5,5,6,3,1,2,4,0,59
44,near-align,far-anchor,6,4,1,75,35,line,C,8,10,15,6,44,13,4,1,3,5,6,4,2,0,59
29,far-align,near-anchor,4,8,1,50,13,line,F,4,13,29,13,15,16,10,3,5,1,0,2,4,6,59
29,near-align,near-anchor,4,2,1,75,44,line,C,7,10,20,5,29,9,20,5,0,6,3,4,2,1,59
34,far-align,far-anchor,9,7,1,25,32,pie,E,7,34,17,7,8,12,15,0,3,2,6,1,5,4,59
50,aligned,anchor,0,0,0,25 and 75,25,line,B,10,6,6,50,8,11,9,6,2,5,3,0,1,4,59
23,near-align,near-anchor,2,2,2,50,29,line,B,23,3,23,23,6,9,13,5,6,0,2,1,3,4,59
46,aligned,near-anchor,4,0,1,75,29,line,E,8,46,6,12,5,18,5,5,3,1,6,2,0,4,59
21,far-align,near-anchor,4,9,1,75,66,line,G,21,10,13,25,4,17,10,5,1,6,4,3,2,0,59
24,near-align,near-anchor,1,1,1,75,74,pie,D,2,20,14,19,11,24,10,6,3,4,2,0,5,1,59
15,far-align,far-anchor,10,7,0,75,67,pie,C,8,6,18,7,15,40,6,2,1,6,4,5,3,0,59
52,far-align,far-anchor,2,5,2,0,5,pie,A,5,6,11,14,7,5,52,0,2,5,6,4,3,1,59
36,far-align,far-anchor,11,7,1,0 and 50,7,line,G,36,20,7,8,5,14,10,1,4,0,5,3,6,2,59
19,aligned,far-anchor,6,0,1,50,50,line,F,5,26,19,8,17,12,13,6,5,4,2,0,1,3,59
29,near-align,near-anchor,4,1,1,50,20,line,D,6,16,8,7,14,29,20,1,3,4,6,0,2,5,59
20,far-align,far-anchor,5,7,0,75,68,pie,C,12,4,8,12,20,30,14,3,4,1,6,5,0,2,59
33,aligned,far-anchor,8,0,2,0,0,pie,E,19,33,14,6,6,16,6,4,0,6,1,3,5,2,59
51,far-align,far-anchor,1,5,1,0,5,line,B,3,5,4,51,8,21,8,4,0,3,1,5,6,2,59
26,far-align,near-anchor,1,5,1,75,44,pie,F,6,8,26,10,22,11,17,2,6,4,0,5,3,1,59
25,near-align,anchor,0,2,0,75 and 100,73,line,D,22,3,2,10,16,25,22,4,1,6,0,2,5,3,59
16,aligned,far-anchor,9,0,1,50,50,pie,F,22,24,16,10,8,17,3,2,5,4,6,1,3,0,59
53,near-align,far-anchor,3,1,2,25,24,pie,C,6,10,9,6,53,4,12,2,6,4,1,3,5,0,59
44,far-align,far-anchor,6,8,1,25,17,pie,E,8,44,6,9,20,3,10,1,2,3,0,6,5,4,59
28,near-align,near-anchor,3,4,2,50,54,pie,E,5,28,1,7,15,13,31,6,4,3,0,2,5,1,59
19,far-align,far-anchor,6,5,1,75,70,pie,A,25,15,13,5,12,11,19,2,3,4,1,0,6,5,59
39,near-align,far-anchor,11,3,1,100,58,line,C,15,16,3,7,39,15,5,4,2,6,0,5,1,3,59
28,far-align,near-anchor,3,6,2,25,31,line,C,5,3,29,7,28,7,21,6,1,4,0,3,5,2,59
21,far-align,near-anchor,4,7,1,75,61,pie,G,21,25,4,18,6,11,15,5,1,2,6,4,3,0,59
22,aligned,near-anchor,3,0,2,75,75,line,G,22,5,11,42,9,8,3,5,2,1,0,3,4,6,59
18,aligned,far-anchor,7,0,2,50,50,line,D,5,21,21,11,10,18,14,0,3,6,5,2,4,1,59
46,aligned,near-anchor,4,0,1,0,0,line,D,5,18,16,5,7,46,3,2,5,4,1,6,0,3,59
37,near-align,far-anchor,12,1,2,0,1,line,G,37,1,15,6,17,8,16,1,0,5,3,4,6,2,59
54,near-align,far-anchor,4,1,1,100,45,pie,A,9,5,5,11,1,15,54,4,0,1,3,6,2,5,59
50,near-align,anchor,0,3,0,25 and 75,22,line,F,3,16,50,9,4,10,8,5,6,3,4,1,0,2,59
33,far-align,far-anchor,8,6,2,75,36,pie,A,11,18,3,10,7,18,33,0,6,4,5,1,2,3,59
50,aligned,anchor,0,0,0,25 and 75,25,pie,A,15,4,6,4,9,12,50,2,1,0,5,4,6,3,59
21,far-align,near-anchor,4,6,1,25,10,line,E,22,21,19,10,1,19,8,3,1,4,0,6,2,5,59
31,near-align,far-anchor,6,3,1,0,3,pie,A,13,14,28,3,3,8,31,4,2,3,0,6,5,1,59
39,aligned,far-anchor,11,0,1,0,0,line,C,5,8,14,6,39,21,7,1,4,3,2,0,5,6,59
23,aligned,near-anchor,2,0,2,75,52,pie,F,13,8,23,12,13,18,13,6,0,4,5,3,2,1,59
31,far-align,far-anchor,6,8,1,50,58,line,E,11,31,19,3,4,11,21,6,5,2,4,1,3,0,59
50,far-align,anchor,0,11,0,50 and 100,39,pie,B,9,3,2,50,11,18,7,2,0,4,5,6,3,1,59
24,aligned,near-anchor,1,0,1,25,25,pie,A,6,19,15,5,23,8,24,0,1,3,5,6,4,2,59
55,aligned,far-anchor,5,0,0,25,25,line,A,12,6,7,3,4,13,55,0,2,1,5,4,6,3,59
16,near-align,far-anchor,9,4,1,100,80,line,F,14,18,16,8,12,28,4,1,4,5,0,2,3,6,59
27,far-align,near-anchor,2,7,2,50,16,pie,F,4,8,27,23,15,16,7,6,4,1,3,5,0,2,59
29,far-align,near-anchor,4,6,1,75,40,pie,A,8,5,12,18,10,18,29,5,6,1,4,2,0,3,59
18,far-align,far-anchor,7,9,2,50 and 50,41,line,G,18,11,13,4,26,5,23,3,1,4,0,2,5,6,59
53,far-align,far-anchor,3,10,2,0,10,line,F,10,5,53,5,6,10,11,3,4,1,5,6,0,2,59
22,aligned,near-anchor,3,0,2,0,0,pie,B,14,8,16,22,21,15,4,4,2,5,0,6,1,3,59
29,far-align,near-anchor,4,5,1,100,66,line,E,25,29,22,8,5,1,10,2,5,1,0,6,3,4,59
23,far-align,near-anchor,2,5,2,25,7,pie,E,13,23,7,11,9,29,8,4,1,0,3,5,2,6,59
25,far-align,anchor,0,12,0,0 and 25,12,pie,C,10,15,6,18,25,12,14,6,5,2,3,1,0,4,59
53,far-align,far-anchor,3,7,2,100,40,line,E,2,53,9,7,7,10,12,1,5,3,0,6,4,2,59
50,near-align,anchor,0,1,0,0 and 50,1,pie,C,10,7,8,1,50,8,16,4,5,3,0,1,6,2,59
17,far-align,far-anchor,8,5,2,25,13,line,A,13,2,17,22,20,9,17,0,6,5,3,2,4,1,59
33,near-align,far-anchor,8,2,2,0,2,pie,A,29,4,9,2,3,20,33,5,3,4,0,2,6,1,59
25,near-align,anchor,0,3,0,50 and 75,47,pie,B,20,15,3,25,18,8,11,5,1,2,4,0,6,3,59
44,near-align,far-anchor,6,2,1,50,48,line,G,44,6,16,8,10,15,1,5,4,2,6,0,3,1,59
26,aligned,near-anchor,1,0,1,0,0,pie,C,5,31,9,12,26,6,11,5,3,2,1,0,6,4,59
45,near-align,far-anchor,5,2,0,50,3,line,C,3,11,3,4,45,22,12,3,6,0,2,1,5,4,59
34,near-align,far-anchor,9,3,1,50,47,pie,C,17,4,15,15,34,7,8,1,6,0,5,4,2,3,59
31,far-align,far-anchor,6,7,1,50,57,pie,A,2,12,12,15,15,13,31,3,4,6,2,0,1,5,59
43,aligned,far-anchor,7,0,2,25,25,pie,A,18,4,10,3,8,14,43,2,1,5,0,6,4,3,59
50,far-align,anchor,0,11,0,0 and 50,11,line,E,9,50,6,9,11,11,4,4,1,5,3,2,0,6,59
18,far-align,far-anchor,7,6,2,25,19,line,C,3,25,2,7,18,26,19,2,6,4,3,1,5,0,59
24,near-align,near-anchor,1,1,1,25,2,pie,G,24,7,2,10,8,26,23,1,3,0,2,4,6,5,59
48,near-align,near-anchor,2,1,2,75,28,line,E,2,48,8,14,13,10,5,6,3,4,5,0,1,2,59
47,near-align,near-anchor,3,3,2,50,6,line,A,12,10,6,7,12,6,47,2,3,6,4,5,0,1,59
47,far-align,near-anchor,3,11,2,25 and 50,14,pie,G,47,6,8,11,8,16,4,2,0,6,4,1,3,5,59
35,near-align,far-anchor,10,4,0,50,46,pie,G,35,2,17,19,7,7,13,4,6,5,2,3,0,1,59
35,aligned,far-anchor,10,0,0,100,65,line,C,20,3,11,20,35,4,7,1,2,3,0,6,4,5,59
25,aligned,anchor,0,0,0,75 and 100,75,pie,G,25,22,2,20,14,9,8,6,2,1,0,3,5,4,59
51,near-align,far-anchor,1,3,1,25,28,pie,B,1,6,15,51,9,13,5,5,1,4,3,2,0,6,59
30,far-align,far-anchor,5,6,0,100,64,line,G,30,6,7,8,13,16,20,5,6,3,0,2,1,4,59
21,near-align,near-anchor,4,2,1,25,23,pie,A,10,13,18,7,9,22,21,0,1,4,6,3,5,2,59
17,near-align,far-anchor,8,3,2,100,80,line,A,18,19,10,3,2,31,17,4,1,0,6,3,2,5,59
29,far-align,near-anchor,4,9,1,50,12,pie,C,13,11,3,12,29,9,23,6,3,4,0,1,5,2,59
25,far-align,anchor,0,12,0,50 and 75,38,line,G,25,16,24,11,3,10,11,3,1,5,0,6,4,2,59
23,aligned,near-anchor,2,0,2,100,77,pie,F,19,5,23,14,17,9,13,0,4,6,3,2,1,5,59
45,near-align,far-anchor,5,2,0,50,48,line,B,7,3,15,45,12,10,8,6,2,1,5,3,0,4,59
44,near-align,far-anchor,6,1,1,25,24,line,D,13,11,5,9,14,44,4,5,2,6,1,4,3,0,59
46,near-align,near-anchor,4,3,1,25,22,pie,D,4,12,8,18,7,46,5,1,5,6,0,4,2,3,59
40,near-align,far-anchor,10,1,0,100,59,pie,D,12,8,19,11,9,40,1,2,0,3,4,1,5,6,59
15,aligned,far-anchor,10,0,0,50,35,line,E,16,15,15,12,11,8,23,3,2,4,0,5,6,1,59
37,far-align,far-anchor,12,5,2,25,20,pie,D,8,12,13,6,8,37,16,1,0,5,4,3,2,6,59
26,near-align,near-anchor,1,3,1,0,3,pie,E,15,26,18,11,16,11,3,6,1,2,3,4,5,0,59
26,near-align,near-anchor,1,3,1,25,28,line,F,13,15,26,3,16,3,24,1,0,2,4,6,5,3,59
20,aligned,far-anchor,5,0,0,75,75,pie,G,20,5,7,12,18,11,27,5,6,2,0,4,3,1,59
46,aligned,near-anchor,4,0,1,100,54,line,A,11,4,12,6,4,17,46,1,5,2,0,3,4,6,59
47,far-align,near-anchor,3,8,2,50,42,line,A,4,11,11,11,7,9,47,2,0,6,4,1,3,5,59
19,aligned,far-anchor,6,0,1,75,56,pie,E,9,19,6,17,26,16,7,6,4,3,0,1,5,2,59
32,near-align,far-anchor,7,1,2,50,17,pie,C,8,6,13,12,32,18,11,6,1,4,5,2,3,0,59
25,aligned,anchor,0,0,0,0 and 25,0,line,E,4,25,18,13,16,12,12,5,0,2,4,3,1,6,59
49,aligned,near-anchor,1,0,1,100,51,line,G,49,20,4,4,13,3,7,6,1,5,2,0,3,4,59
24,far-align,near-anchor,1,8,1,75,59,line,G,24,6,9,4,17,10,30,5,4,1,2,6,3,0,59
52,far-align,far-anchor,2,8,2,100,40,line,G,52,7,7,18,7,8,1,5,4,1,3,0,6,2,60
32,near-align,far-anchor,7,1,2,25,24,line,F,23,5,32,5,6,10,19,5,4,2,0,3,6,1,60
50,aligned,anchor,0,0,0,25 and 75,25,line,G,50,4,12,13,8,8,5,3,2,5,0,1,4,6,60
21,near-align,near-anchor,4,3,1,75,72,pie,D,29,7,15,10,9,21,9,1,6,3,4,0,5,2,60
26,near-align,near-anchor,1,1,1,50,51,pie,D,32,14,3,9,10,26,6,2,6,1,5,0,4,3,60
34,far-align,far-anchor,9,7,1,100,59,line,C,7,16,15,8,34,13,7,0,4,2,3,5,1,6,60
46,far-align,near-anchor,4,10,1,50,14,line,C,8,16,6,5,46,8,11,3,4,0,5,2,1,6,60
34,aligned,far-anchor,9,0,1,50,16,line,B,13,16,9,34,5,3,20,5,0,2,1,6,3,4,60
24,near-align,near-anchor,1,1,1,75,52,pie,B,19,10,18,24,15,5,9,5,2,0,4,3,6,1,60
33,near-align,far-anchor,8,3,2,50,14,pie,F,4,14,33,18,17,6,8,3,0,1,6,4,2,5,60
